bulk_id,car_reg_no,vehicle_speed,heading,distance,altitude,o_s1_b1_voltage,o_s2_b2_voltage,o_s1_current,calculated_engine_load,engine_rpm,spark_advance,absolute_load_value,throttle_position,relative_throttle_position,absolute_throttle_position,ap_pos_d,ap_pos_e,commanded_exhaust_gas_recirculation,commanded_evaporative_purge,commanded_throttle_actuator,fuel_rail_pressure,o_s1_b1_fuel_air_equivalence_ratio,fuel_tank_level_input,o_s1_b1_fuelair_equivalence_ratio,short_term_fuel_trim_b1,long_term_fuel_trim_b1,fuel_air_commanded_equivalence_ratio,hybrid_battery_pack_remaining,intake_manifold_absolute_pressure,mass_air_flow_rate,egr_error,absolute_barometric_pressure,engine_coolant_temperature,intake_air_temperature,catalyst_temperature_b1_s1,catalyst_temperature_b1_s2,ambient_air_temperature,time_stamp,latitude,longitude
37125550,113,49.0,245.409790,,0.4000,,0.0350,0.0000,49.8039,1300.0000,67.4510,47.0000,20.3922,3.9200,50.2000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,-2.3438,,,,2.2600,,99.0000,91.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:10",24.925282,67.091438
37125551,113,49.0,245.409790,,0.4000,,0.0350,0.0000,49.8039,1300.0000,66.2745,43.0000,20.3922,3.9200,52.9400,21.9600,37.6500,,0.0000,,,14.7000,,0.0000,2.3438,-0.7813,,,,6.1200,,99.0000,91.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:12",24.925282,67.091438
37125552,113,45.0,245.409790,,0.4000,,0.0950,0.0000,30.1961,1322.0000,30.1961,14.0000,17.6471,1.1800,50.9800,22.3500,38.8200,,0.0000,,,12.5857,,0.0000,0.0000,-0.7813,,,,6.1200,,99.0000,91.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:14",24.925282,67.091438
37125553,113,43.0,245.409790,,0.4000,,0.0550,0.0000,28.6275,1303.0000,30.1961,15.0000,16.4706,0.0000,49.0200,22.3500,38.8200,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,2.8100,,99.0000,91.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:16",24.925282,67.091438
37125554,113,38.0,245.409790,,0.4000,,0.0150,0.0000,94.5098,1303.0000,30.1961,15.0000,16.4706,0.0000,49.0200,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,2.6400,,99.0000,91.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:18",24.925282,67.091438
37125555,113,38.0,245.409790,,0.4000,,0.0150,0.0000,94.5098,1341.0000,54.1176,63.0000,30.1961,14.5100,68.2400,34.9000,51.3700,,0.0000,,,13.5924,,0.0000,-1.5625,0.0000,,,,16.2100,,99.0000,90.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:20",24.925282,67.091438
37125556,113,45.0,245.409790,,0.4000,,0.7800,0.0000,80.7843,1434.0000,48.2353,16.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,0.0000,,,,16.2100,,99.0000,90.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:22",24.925282,67.091438
37125557,113,49.0,245.409790,,0.4000,,0.8200,0.0000,96.8627,1988.0000,57.6471,72.0000,40.7843,24.7100,78.8200,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,2.3438,,,,10.7300,,99.0000,90.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:24",24.925282,67.091438
37125558,113,60.0,245.409790,,0.4000,,0.7400,0.0000,22.3529,1988.0000,57.6471,72.0000,40.7843,24.7100,78.8200,39.6100,56.0800,,100.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,6.5400,,99.0000,90.0000,39.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:26",24.925282,67.091438
37125559,113,60.0,245.409790,,0.4000,,0.7400,0.0000,22.3529,2242.0000,30.5882,13.0000,17.6471,0.0000,49.4100,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,3.3100,,99.0000,89.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:28",24.925282,67.091438
37125560,113,59.0,245.409790,,0.4000,,0.0000,0.0000,27.4510,1739.0000,67.0588,15.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,3.3100,,99.0000,89.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:30",24.925282,67.091438
37125561,113,48.0,245.409790,,0.4000,,0.0000,0.0000,29.0196,1455.0000,67.0588,15.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,3.7800,,100.0000,88.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:32",24.925282,67.091438
37125562,113,48.0,245.409790,,0.4000,,0.0000,0.0000,29.0196,1455.0000,63.9216,16.0000,19.2157,7.0600,59.6100,27.4500,43.5300,,0.0000,,,13.5924,,0.0000,0.0000,-2.3438,,,,9.4300,,100.0000,88.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:34",24.925282,67.091438
37125563,113,32.0,212.176819,,0.4000,,0.0350,0.0000,35.2941,1296.0000,48.2353,34.0000,19.6078,2.7500,49.0200,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,0.0000,-2.3438,,,,9.4300,,100.0000,88.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:36",24.923058,67.089897
37125564,113,30.0,212.176819,,0.4000,,0.0150,0.0000,26.6667,1285.0000,63.5294,15.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,0.0000,-2.3438,,,,1.9000,,99.0000,87.0000,40.0000,0.0000,0.0000,31.0000,"2024-09-03 21:10:38",24.923058,67.089897
37125565,113,27.0,212.176819,,0.4000,,0.0000,0.0000,28.2353,1309.0000,63.1373,15.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,2.6800,,100.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:40",24.923058,67.089897
37125566,113,27.0,212.176819,,0.4000,,0.0000,0.0000,28.2353,1309.0000,63.1373,16.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,-2.3438,,,,2.5000,,100.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:42",24.923058,67.089897
37125567,113,17.0,238.084671,,-14.1000,,0.0000,0.0000,33.7255,1090.0000,53.3333,19.0000,17.2549,0.0000,49.0200,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,0.0000,-2.3438,,,,2.5000,,100.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:44",24.922581,67.089050
37125568,113,8.0,238.084671,,-14.1000,,0.0350,0.0000,45.4902,1097.0000,65.4902,29.0000,17.2549,0.0000,49.0200,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,4.6875,-2.3438,,,,2.8100,,100.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:46",24.922581,67.089050
37125569,113,7.0,238.084671,,-14.1000,,0.0550,0.0000,45.4902,1097.0000,65.4902,29.0000,17.2549,0.0000,48.6300,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,-2.3438,-2.3438,,,,2.7000,,100.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:48",24.922581,67.089050
37125570,113,7.0,238.084671,,-14.1000,,0.0550,0.0000,38.0392,933.0000,52.9412,21.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,2.3438,-2.3438,,,,2.6200,,99.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:50",24.922581,67.089050
37125571,113,7.0,238.084671,,-14.1000,,0.0950,0.0000,44.7059,765.0000,53.7255,26.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,13.7795,,0.0000,2.3438,-2.3438,,,,2.6200,,99.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:52",24.922581,67.089050
37125572,113,4.0,192.720459,,-14.1000,,0.0950,0.0000,47.0588,750.0000,51.7647,27.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,13.7795,,0.0000,1.5625,-2.3438,,,,2.7000,,100.0000,87.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:54",24.922350,67.088997
37125573,113,4.0,192.720459,,-14.1000,,0.0950,0.0000,47.0588,750.0000,51.7647,27.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,10.9800,,,14.7000,,0.0000,2.3438,-2.3438,,,,2.5600,,100.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:56",24.922350,67.088997
37125574,113,4.0,192.720459,,-14.1000,,0.0950,0.0000,47.4510,719.0000,52.5490,27.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,13.3300,,,14.7000,,0.0000,3.9063,-2.3438,,,,2.5300,,100.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:10:58",24.922350,67.088997
37125575,113,3.0,192.720459,,-14.1000,,0.1150,0.0000,49.8039,714.0000,54.5098,29.0000,16.8627,0.0000,48.6300,20.0000,36.8600,,13.3300,,,14.7000,,0.0000,3.9063,-2.3438,,,,2.5300,,100.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:00",24.922350,67.088997
37125576,113,0.0,192.720459,,-14.1000,,0.1150,0.0000,45.0980,754.0000,53.7255,25.0000,16.8627,0.0000,48.6300,20.0000,36.8600,,26.2700,,,14.7000,,0.0000,3.9063,-2.3438,,,,2.1400,,99.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:02",24.922350,67.088997
37125577,113,0.0,192.720459,,-14.1000,,0.1150,0.0000,45.0980,754.0000,53.7255,25.0000,15.6863,0.0000,47.0600,16.0800,32.1600,,20.3900,,,14.7000,,0.0000,7.0313,-2.3438,,,,2.3100,,100.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:04",24.922350,67.088997
37125578,113,0.0,192.720459,,-14.1000,,0.1150,0.0000,43.1373,743.0000,56.8627,23.0000,15.6863,0.0000,47.8400,16.0800,32.1600,,18.4300,,,14.7000,,0.0000,7.8125,-2.3438,,,,2.5000,,100.0000,88.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:06",24.922350,67.088997
37125579,113,0.0,192.720459,,-14.1000,,0.1150,0.0000,45.8824,719.0000,54.1176,25.0000,15.6863,0.0000,47.4500,16.0800,32.1600,,18.8200,,,14.7000,,0.0000,7.8125,-2.3438,,,,2.5000,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:08",24.922350,67.088997
37125580,113,4.0,192.720459,,-14.1000,,0.5450,0.0000,58.0392,1423.0000,71.3726,30.0000,15.6863,0.0000,47.4500,16.0800,32.1600,,18.8200,,,14.7000,,0.0000,8.5938,-2.3438,,,,2.5400,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:10",24.922350,67.088997
37125581,113,8.0,192.720459,,-14.1000,,0.5450,0.0000,58.0392,1423.0000,71.3726,30.0000,15.6863,0.0000,47.0600,16.0800,32.9400,,32.1600,,,14.7000,,0.0000,-1.5625,-2.3438,,,,2.5000,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:12",24.922350,67.088997
37125582,113,8.0,192.720459,,-14.1000,,0.8350,0.0000,39.2157,1397.0000,63.1373,33.0000,20.3922,3.1400,52.5500,21.1800,32.1600,,76.4700,,,14.7000,,0.0000,-2.3438,-2.3438,,,,1.6800,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:14",24.922350,67.088997
37125583,113,13.0,244.444794,,-14.1000,,0.8200,0.0000,35.6863,953.0000,52.5490,20.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,40.3900,,,14.7000,,0.0000,-2.3438,-2.3438,,,,1.6800,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:16",24.922216,67.088684
37125584,113,8.0,244.444794,,-14.1000,,0.8000,0.0000,49.0196,714.0000,52.5490,20.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,40.3900,,,14.7000,,0.0000,-0.7813,-2.3438,,,,2.9000,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:18",24.922216,67.088684
37125585,113,8.0,244.444794,,-14.1000,,0.8000,0.0000,49.0196,714.0000,49.4118,66.0000,21.1765,4.3100,54.1200,22.3500,32.1600,,54.1200,,,14.7000,,0.0000,-1.5625,-2.3438,,,,3.2800,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:20",24.922216,67.088684
37125586,113,5.0,244.444794,,-14.1000,,0.8000,0.0000,45.4902,939.0000,59.2157,35.0000,18.8235,1.9600,50.9800,20.7800,36.4700,,67.4500,,,14.7000,,0.0000,-2.3438,-2.3438,,,,3.2800,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:22",24.922216,67.088684
37125587,113,9.0,244.444794,,-14.1000,,0.7800,0.0000,38.4314,1067.0000,52.5490,48.0000,20.3922,3.1400,49.0200,20.7800,36.4700,,67.4500,,,14.7000,,0.0000,-2.3438,-2.3438,,,,2.5400,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:24",24.922216,67.088684
37125588,113,10.0,244.444794,,-14.1000,,0.7800,0.0000,36.4706,1067.0000,52.5490,48.0000,20.3922,3.1400,49.0200,16.0800,32.1600,,56.4700,,,14.7000,,0.0000,-0.7813,-2.3438,,,,3.3500,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:26",24.922216,67.088684
37125589,113,10.0,244.444794,,-14.1000,,0.7800,0.0000,36.4706,1027.0000,54.1176,37.0000,19.2157,2.3500,51.7600,21.9600,38.0400,,100.0000,,,14.7000,,0.0000,-0.7813,-1.5625,,,,6.9200,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:28",24.922216,67.088684
37125590,113,12.0,244.444794,,-14.1000,,0.7600,0.0000,34.5098,1354.0000,66.2745,47.0000,21.9608,6.2700,53.7300,16.0800,32.1600,,74.1200,,,14.7000,,0.0000,-0.7813,-2.3438,,,,6.9200,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:30",24.922216,67.088684
37125591,113,14.0,244.444794,,-14.1000,,0.7600,0.0000,66.2745,1714.0000,72.9412,37.0000,17.2549,0.3900,47.8400,18.4300,36.8600,,74.1200,,,14.7000,,0.0000,-0.7813,-2.3438,,,,1.6000,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:32",24.922216,67.088684
37125592,113,20.0,209.893768,,-14.2000,,0.7400,0.0000,66.2745,1714.0000,72.9412,37.0000,17.2549,0.3900,47.8400,18.4300,36.8600,,65.4900,,,14.7000,,0.0000,0.0000,-2.3438,,,,2.4300,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:34",24.921989,67.088539
37125593,113,20.0,209.893768,,-14.2000,,0.7400,0.0000,32.1569,1044.0000,52.9412,18.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,37.2500,,,14.7000,,0.0000,0.7813,-2.3438,,,,2.6000,,100.0000,89.0000,40.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:36",24.921989,67.088539
37125594,113,14.0,209.893768,,-14.2000,,0.7400,0.0000,34.9020,1025.0000,52.1569,20.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,40.3900,,,14.7000,,0.0000,0.7813,-2.3438,,,,2.6000,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:38",24.921989,67.088539
37125595,113,11.0,209.893768,,-14.2000,,0.7400,0.0000,34.5098,1018.0000,53.7255,18.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,40.3900,,,14.7000,,0.0000,2.3438,-2.3438,,,,2.5000,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:40",24.921989,67.088539
37125596,113,9.0,209.893768,,-14.2000,,0.7400,0.0000,34.5098,1018.0000,53.7255,18.0000,16.8627,1.1800,50.9800,20.0000,35.6900,,70.5900,,,14.7000,,0.0000,3.1250,2.3438,,,,2.3100,,99.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:42",24.921989,67.088539
37125597,113,9.0,209.893768,,-14.2000,,0.7400,0.0000,43.1373,1450.0000,67.0588,34.0000,18.8235,0.0000,47.8400,16.0800,32.1600,,55.6900,,,14.7000,,0.0000,-0.7813,2.3438,,,,5.0100,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:44",24.921989,67.088539
37125598,113,12.0,209.893768,,-14.2000,,0.7400,0.0000,36.4706,1287.0000,55.2941,16.0000,17.2549,0.0000,48.6300,16.0800,32.1600,,41.9600,,,14.7000,,0.0000,-0.7813,2.3438,,,,5.0100,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:46",24.921989,67.088539
37125599,113,11.0,209.893768,,-14.2000,,0.7200,0.0000,35.6863,1172.0000,56.8627,23.0000,18.8235,1.5700,48.6300,16.0800,32.1600,,41.9600,,,14.7000,,0.0000,-3.1250,-2.3438,,,,2.4500,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:48",24.921989,67.088539
37125600,113,10.0,209.893768,,-14.2000,,0.7200,0.0000,35.6863,1172.0000,56.8627,23.0000,18.8235,1.5700,50.5900,20.0000,36.0800,,66.6700,,,14.7000,,0.0000,-2.3438,-2.3438,,,,1.7900,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:50",24.921989,67.088539
37125601,113,10.0,209.893768,,-14.2000,,0.7200,0.0000,33.3333,1004.0000,54.5098,19.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,38.4300,,,14.7000,,0.0000,1.5625,-2.3438,,,,2.3500,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:11:52",24.921989,67.088539
37125602,113,8.0,209.893768,,-14.2000,,0.7200,0.0000,36.0784,917.0000,56.0784,21.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,30.2000,,,14.7000,,0.0000,1.5625,-2.3438,,,,2.3500,,100.0000,89.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:11:54",24.921989,67.088539
37125603,113,6.0,234.914047,,-14.2000,,0.7200,0.0000,44.3137,754.0000,52.9412,25.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,30.2000,,,14.7000,,0.0000,3.9063,-2.3438,,,,2.4500,,100.0000,89.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:11:56",24.921614,67.087952
37125604,113,3.0,234.914047,,-14.2000,,0.7200,0.0000,44.3137,754.0000,52.9412,25.0000,16.8627,0.0000,48.2400,16.0800,32.1600,,21.1800,,,14.7000,,0.0000,3.1250,-2.3438,,,,2.5100,,100.0000,89.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:11:58",24.921614,67.087952
37125605,113,3.0,234.914047,,-14.2000,,0.7000,0.0000,60.7843,1466.0000,70.1961,39.0000,21.1765,4.3100,53.3300,22.3500,38.4300,,83.9200,,,14.7000,,0.0000,0.7813,-2.3438,,,,9.8700,,100.0000,89.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:00",24.921614,67.087952
37125606,113,10.0,234.914047,,-14.2000,,0.6800,0.0000,88.2353,1717.0000,59.6078,48.0000,22.3529,5.1000,52.9400,16.0800,32.1600,,38.0400,,,14.7000,,0.0000,0.7813,-2.3438,,,,9.8700,,100.0000,90.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:02",24.921614,67.087952
37125607,113,21.0,234.914047,,-14.2000,,0.6800,0.0000,73.7255,1860.0000,69.4118,48.0000,23.9216,5.1000,52.9400,16.0800,32.1600,,38.0400,,,14.7000,,0.0000,1.5625,-2.3438,,,,2.0100,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:04",24.921614,67.087952
37125608,113,24.0,234.914047,,-14.2000,,0.6600,0.0000,73.7255,1860.0000,69.4118,48.0000,23.9216,9.0200,57.6500,28.2400,45.1000,,100.0000,,,14.7000,,0.0000,1.5625,-0.7813,,,,12.5600,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:06",24.921614,67.087952
37125609,113,24.0,234.914047,,-14.2000,,0.6600,0.0000,42.7451,1235.0000,43.5294,12.0000,14.9020,0.0000,46.6700,16.0800,32.1600,,23.1400,,,14.7000,,0.0000,0.7813,-2.3438,,,,2.1800,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:08",24.921614,67.087952
37125610,113,27.0,234.914047,,-14.2000,,0.6400,0.0000,30.9804,1089.0000,56.4706,17.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,26.2700,,,14.7000,,0.0000,3.1250,-2.3438,,,,2.1800,,100.0000,89.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:10",24.921614,67.087952
37125611,113,24.0,234.914047,,-14.2000,,0.6250,0.0000,45.0980,1668.0000,67.8431,44.0000,22.7451,5.8800,58.8200,16.0800,32.1600,,26.2700,,,14.7000,,0.0000,3.1250,-2.3438,,,,2.4600,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:12",24.921614,67.087952
37125612,113,24.0,234.914047,,-14.2000,,0.6250,0.0000,45.0980,1668.0000,67.8431,44.0000,22.7451,5.8800,58.8200,29.0200,45.1000,,100.0000,,,14.7000,,0.0000,1.5625,-2.3438,,,,2.3400,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:14",24.921614,67.087952
37125613,113,26.0,231.822311,,-15.2000,,0.6250,0.0000,53.7255,1431.0000,57.6471,11.0000,15.6863,0.0000,47.0600,16.0800,32.1600,,31.3700,,,14.7000,,0.0000,0.0000,-2.3438,,,,2.4600,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:16",24.921114,67.087250
37125614,113,26.0,231.822311,,-15.2000,,0.6050,0.0000,31.7647,1056.0000,53.7255,16.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,31.3700,,,14.7000,,0.0000,0.0000,-2.3438,,,,2.4600,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:18",24.921114,67.087250
37125615,113,18.0,231.822311,,-15.2000,,0.5850,0.0000,31.7647,1056.0000,53.7255,16.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,35.2900,,,14.7000,,0.0000,7.0313,-2.3438,,,,2.4300,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:20",24.921114,67.087250
37125616,113,18.0,231.822311,,-15.2000,,0.5850,0.0000,31.7647,1086.0000,54.9020,17.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,34.9000,,,14.7000,,0.0000,7.0313,-2.3438,,,,2.4000,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:22",24.921114,67.087250
37125617,113,12.0,231.822311,,-15.2000,,0.5850,0.0000,31.7647,1016.0000,59.2157,19.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,34.1200,,,14.7000,,0.0000,7.0313,-2.3438,,,,2.4000,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:24",24.921114,67.087250
37125618,113,7.0,231.822311,,-15.2000,,0.5850,0.0000,30.9804,975.0000,57.6471,18.0000,16.4706,0.0000,48.6300,16.0800,32.1600,,34.1200,,,14.7000,,0.0000,7.0313,0.7813,,,,7.5000,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:26",24.921114,67.087250
37125619,113,4.0,231.822311,,-15.2000,,0.5450,0.0000,45.4902,721.0000,57.6471,18.0000,16.4706,0.0000,48.6300,16.0800,32.1600,,32.1600,,,14.7000,,0.0000,3.1250,-2.3438,,,,3.1700,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:28",24.921114,67.087250
37125620,113,4.0,231.822311,,-15.2000,,0.5450,0.0000,45.4902,721.0000,54.5098,26.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,18.4300,,,14.7000,,0.0000,3.9063,-2.3438,,,,2.5300,,100.0000,90.0000,41.0000,0.0000,0.0000,31.0000,"2024-09-03 21:12:30",24.921114,67.087250
37125621,113,3.0,231.822311,,-15.2000,,0.5450,0.0000,47.4510,752.0000,55.6863,30.0000,17.2549,0.7800,49.8000,19.2200,34.9000,,29.0200,,,14.7000,,0.0000,0.7813,-2.3438,,,,2.9300,,100.0000,90.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:32",24.921114,67.087250
37125622,113,4.0,221.465256,,-15.9000,,0.5250,0.0000,47.0588,722.0000,50.9804,27.0000,16.4706,0.7800,49.8000,19.2200,34.9000,,29.0200,,,14.7000,,0.0000,0.7813,-2.3438,,,,2.9300,,100.0000,90.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:34",24.920584,67.086731
37125623,113,3.0,221.465256,,-15.9000,,0.5250,0.0000,47.0588,722.0000,50.9804,27.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,21.9600,,,14.7000,,0.0000,0.0000,-2.3438,,,,2.5000,,100.0000,91.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:36",24.920584,67.086731
37125624,113,3.0,221.465256,,-15.9000,,0.5250,0.0000,47.4510,706.0000,53.7255,27.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,21.1800,,,14.7000,,0.0000,1.5625,-2.3438,,,,2.5100,,100.0000,91.0000,41.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:38",24.920584,67.086731
37125625,113,0.0,221.465256,,-15.9000,,0.5050,0.0000,47.4510,725.0000,51.7647,26.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,21.1800,,,14.7000,,0.0000,1.5625,-2.3438,,,,2.5100,,100.0000,91.0000,42.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:40",24.920584,67.086731
37125626,113,0.0,221.465256,,-15.9000,,0.6600,0.0000,70.9804,1694.0000,70.5882,26.0000,16.4706,0.0000,48.2400,16.0800,32.1600,,21.1800,,,14.7000,,0.0000,3.1250,2.3438,,,,6.0600,,100.0000,91.0000,42.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:42",24.920584,67.086731
37125627,113,0.0,221.465256,,-15.9000,,0.6600,0.0000,70.9804,1694.0000,70.5882,33.0000,16.4706,0.0000,47.8400,21.5700,38.4300,,63.9200,,,14.7000,,0.0000,0.7813,-2.3438,,,,2.1000,,100.0000,91.0000,42.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:44",24.920584,67.086731
37125628,113,11.0,221.465256,,-15.9000,,0.6800,0.0000,59.6078,1693.0000,67.4510,12.0000,16.0784,0.0000,47.4500,16.0800,32.1600,,34.1200,,,14.7000,,0.0000,0.7813,2.3438,,,,4.8700,,100.0000,91.0000,42.0000,0.0000,0.0000,30.0000,"2024-09-03 21:12:46",24.920584,67.086731
